TV_Ad_Spend_EUR,Digital_Ad_Spend_EUR,Print_Ad_Spend_EUR,Price_Discount_Percent,Store_Visits,TargetSales_Flag
90256.69179,49886.62793,65559.6381,18.13605879,1936.790238,0
382450.9933,266128.4396,22309.42997,8.2197606,4362.43005,1
59094.35644,189744.942,139730.7361,1.835220221,11135.21528,0
257579.2426,283005.6909,95217.18544,14.43401574,4538.074993,1
187845.0075,97126.46219,138340.5855,2.573066042,11980.14248,0
180936.8586,281583.6683,115819.5375,6.231522833,5588.150279,0
161356.8775,196917.4748,6230.631471,11.73041312,2416.249666,0
349959.5899,17846.6675,161452.5217,19.40365073,3967.973457,1
126581.2526,44323.9625,154784.5576,10.48736135,10873.53923,1
27818.93981,183967.2568,83658.45037,7.543640852,12642.41569,0
368876.8661,42097.79471,157400.5066,4.714023972,13723.32701,0
348502.5055,228144.8612,8311.101077,9.39455064,7224.007135,0
125222.6802,206511.8155,88079.88833,0.937255957,10509.47027,0
218925.2684,68392.36166,87824.85112,9.2134031,7320.98772,0
61453.51496,196523.789,43266.81721,6.71728569,9577.19413,1
55502.28613,176515.1089,47757.16526,2.851695786,8553.541785,0
338237.1212,85205.31003,14360.1054,4.158393294,9240.041268,0
175900.9727,216655.4939,133280.5904,23.24696715,2116.182296,1
271452.2853,86622.54761,191875.6136,9.172914158,1426.229673,0
378416.2122,261447.4002,185615.5538,17.53731373,6582.797635,1
113149.6248,127929.058,44089.23365,22.90068638,9709.133956,1
25000.73589,156152.0548,110490.0184,3.082307459,4665.919352,0
29176.3942,203478.1981,159928.7711,14.91780567,4964.826388,0
289566.5631,266645.126,69544.42772,22.66882142,13153.97012,1
371329.7162,145007.6814,39178.06528,23.72049681,14682.13341,1
197585.5037,201646.7209,9078.115209,10.70726959,14156.92366,1
162541.4763,185102.0762,149002.9593,10.06729208,7524.680492,1
226286.9614,35563.25856,57802.07396,24.20821897,10256.79272,1
346388.3983,195373.7719,41760.80131,18.30630401,12582.67706,1
267818.472,28214.60927,180267.1151,21.67450042,11502.5437,1
108532.3607,159099.1285,166275.2871,19.35428121,9506.232214,1
314340.4777,45360.24476,159985.0382,16.71773133,2197.328532,0
71153.12899,188473.246,15934.44101,10.03177407,2235.443388,0
82912.78888,220480.4491,186090.3064,10.02857098,1317.871842,0
252819.2675,238947.4174,92809.32162,17.18794037,8068.768104,1
110737.6943,183153.1809,54789.99365,20.77792775,11662.69332,1
287815.8481,296949.8848,147645.9963,1.687107974,12653.13733,1
152817.0404,117571.0855,12250.4685,21.8054053,8514.645501,1
125421.1048,18229.41198,33834.28758,13.29748835,3734.745601,0
399588.9943,248250.1355,87562.89693,13.56491975,8033.354567,1
35434.12733,143914.8213,194471.3791,19.4966135,9391.421799,1
265412.5582,169636.2795,11594.76926,20.84066283,7046.636831,1
34705.8423,256396.1122,17060.37443,5.598346931,13176.08402,0
308879.898,89667.13523,27655.21843,19.97409106,9136.708773,1
107434.1838,108123.1905,63143.224,0.948598663,11005.41558,0
54136.10949,42562.4144,56013.807,17.84373391,12325.69156,0
266410.8905,209310.6917,38195.69066,14.08321736,5447.71618,0
298388.4626,75703.53667,142354.9825,18.01259131,8833.850886,1
277676.2197,258172.7613,146722.1659,20.99656426,10499.76609,1
39722.35991,188927.5318,81349.49517,24.09825099,14094.12009,1
131836.6393,274739.1635,110215.5744,11.71778696,8836.792717,1
191413.5716,32383.54975,117856.2154,12.96838827,13306.37075,0
129099.2501,297636.9082,165377.2626,8.696112841,9805.026579,1
327995.1134,128371.008,86930.67129,7.001651325,2848.329435,0
69823.73996,170514.106,181218.8129,14.71644459,6284.381738,1
252628.1574,198464.2083,163849.2808,9.087876684,9315.466223,1
395521.6786,153304.32,110993.1798,10.59332779,8646.988554,0
362971.4847,165448.1763,61437.19498,2.610913156,8706.94249,1
104419.6837,133889.3519,147387.5896,2.64013075,14602.39944,1
20031.11729,68261.75334,141428.9892,22.83619405,8217.236542,0
392626.99,291291.2082,33567.68864,4.494847486,8559.564989,1
355430.9342,243312.4001,181454.8289,20.73787341,13993.0815,1
369399.5372,185399.1015,42132.64371,17.87236055,3730.849913,1
177891.3493,31125.82665,17578.62417,10.9577965,9564.759912,0
302953.8756,269996.2388,5661.293382,5.29035251,12967.11803,1
100875.9695,37060.58497,154642.7083,1.271064903,4249.920579,0
169075.547,237921.7861,5630.527913,21.78938043,2858.493808,1
343588.2595,31767.06323,53411.73642,16.85207284,2771.66676,1
68492.6452,231961.2203,194528.3716,4.599639995,14277.50213,0
359668.8398,255704.354,25158.21286,1.6387432,1872.32321,1
208673.0295,143178.6604,119713.8101,22.99451415,2327.049728,0
181916.349,173057.7719,16074.01984,7.008132883,3784.038273,0
136145.6275,253710.6617,95133.3346,6.537092864,7413.043265,0
368402.5384,291645.8844,126287.3314,15.54626809,11894.59326,1
216696.9151,20063.7819,108605.7724,13.04536512,2332.258469,0
325530.02,51989.39836,135640.9557,6.464220428,12987.92838,1
345907.6792,261281.5004,34605.25586,5.241870644,3529.143788,0
370505.2947,208386.3102,142201.5702,22.47431759,14280.58917,1
135284.6789,92623.79478,11066.94522,7.371653864,5039.354498,0
149128.1245,141861.0991,62760.61851,1.776547991,5185.572261,0
246128.073,46684.27147,185853.8425,15.616234,2476.676697,0
187703.1715,23174.06098,40800.58388,21.54695718,1896.784977,0
374480.1624,223615.7654,35148.52673,1.092167682,7969.588158,0
171074.3396,221360.5131,85215.23557,4.036697761,12995.62019,1
201555.6584,212872.0671,89690.70745,5.489395382,2097.674111,0
254530.7137,267068.3175,60104.45649,17.34104987,1718.723289,1
173801.0047,96692.47713,41949.6863,7.168906153,7057.971783,0
397141.8057,135731.0793,50651.55254,21.6762779,6876.063056,1
57563.48813,86414.65954,137647.4684,5.898316829,13010.11378,0
103829.2608,193212.706,27303.80336,14.42119967,3516.497936,0
142608.9498,196549.8253,27795.82458,1.342582729,12067.81762,0
76134.68058,131216.5826,35898.25039,19.57958641,5230.031739,1
128003.3091,281512.3407,181504.0302,24.77533272,1673.019531,1
316113.2113,154236.7368,171062.2381,16.89562992,6096.382915,1
218698.9603,276529.211,190100.9131,15.6754114,6555.390166,1
32902.38173,223180.1454,187904.1737,6.988007152,9777.505821,0
393396.5824,282516.0194,17144.6335,18.38840816,4491.465565,1
254082.4615,230944.7778,163865.9605,12.36477055,1194.410517,1
42397.00187,79037.44349,72540.91665,5.185693624,2901.516475,0
271244.1333,211554.2485,163384.0116,17.91072646,4463.246022,1
163780.3609,82955.20568,189589.1791,14.07786504,14182.23412,1
71555.85291,97824.68199,142985.5466,23.07970738,4898.78676,0
234192.5453,78111.8463,169871.1816,11.39829383,13622.44995,0
296290.3812,156466.7862,113892.5291,23.06406532,9157.044205,1
275028.1097,138694.6577,107238.9494,19.97002195,5312.701962,0
114054.9983,273533.7295,189937.3913,4.261881526,10446.26139,1
219449.1642,184042.1739,88140.15418,14.4275249,2179.513576,0
224312.1087,117535.2361,23793.7386,18.41451515,12558.80608,1
292385.2784,192655.2665,47037.45078,0.87911589,9193.185514,0
156749.5926,112336.8896,136913.1361,2.817693765,7765.420645,0
323138.3862,253350.4079,84226.19391,22.64719732,8001.433092,1
258610.3026,40389.0553,155718.8444,10.31670309,13447.74569,1
34566.01067,77333.2098,109197.6677,23.49529317,2618.948745,0
227662.0282,41804.36454,31259.45956,7.027992247,3730.21927,0
347526.5963,262139.5003,134073.7434,15.97178782,11107.27761,1
235678.1818,92539.03102,190243.4068,10.97220966,6360.692683,0
86814.74087,298497.8252,104919.3903,22.9134186,5355.150992,1
213943.0207,58292.5198,176625.2079,18.49516286,8514.355068,1
307639.4179,107388.0057,194422.4273,10.56360424,6404.443817,0
61839.97465,269597.8506,60567.11291,18.76504415,10449.16673,1
330497.6499,196086.9258,107536.2693,18.91942861,4441.673682,1
83643.02364,156020.0871,8690.395157,0.344602112,2415.309455,0
222949.067,61689.53973,106618.9041,15.55108386,3917.324252,0
166582.5233,240413.0754,46531.90702,1.379434363,7175.58071,0
114477.0317,109911.4389,85590.2068,19.55566718,8176.95586,1
266024.3549,229635.6694,17566.38956,0.282099634,9712.659711,1
34209.00133,181099.5031,157734.7094,20.48652109,13991.30282,1
308817.4066,190751.0047,116990.7553,16.89658027,5981.863407,1
220237.4427,107704.8331,130331.0866,24.64090164,12728.31961,1
352793.06,36388.41715,81346.21402,3.673899388,2409.583431,0
217872.9616,184666.8321,24149.79327,11.47261603,12951.54847,1
33312.60404,226896.8435,76518.06795,10.51396462,2759.594092,0
74568.36818,179178.4527,123150.9332,4.693365825,10402.91617,0
322329.7437,186330.3934,113875.1794,10.15411749,5186.717783,0
206950.8986,213764.4518,151890.9333,5.59984357,14835.90588,1
187914.1232,27767.64959,73200.50251,0.478410297,12263.08136,0
141005.2169,78750.97906,189243.7233,10.98020577,11434.06822,1
128128.6953,189951.3006,137248.225,9.187016007,8142.417235,0
387036.7987,53651.47785,110323.89,12.78566317,6850.272338,1
184528.3457,92031.99975,17196.72801,10.91351858,6858.153625,0
355921.1524,27828.59715,116186.1062,23.02840403,2663.263024,1
266301.9868,76356.1164,164491.3788,6.466183525,12362.42064,1
346202.5056,18305.76243,71460.58232,21.85308192,2756.744756,0
343930.827,248217.2527,163552.8059,3.442072805,4706.836923,0
383398.5706,182510.6438,174376.7093,11.33830024,13627.32493,1
285218.0498,170807.3562,153664.7913,2.221532036,3779.826166,0
326050.8354,16600.73751,82623.12793,15.96237541,4091.089311,0
298588.6003,257285.3881,21056.48399,22.30634009,1922.441183,1
249986.1977,15019.33392,115678.8261,15.37950871,12684.31558,1
292594.5709,239385.7251,84627.56206,17.22673604,6640.063825,1
291985.1563,77401.13933,76960.54371,12.89298716,6950.60875,1
35544.96135,248757.7028,32579.00145,11.05161873,2041.91757,0
216122.1175,51800.37872,134858.8498,24.36189351,13582.56343,1
321207.5171,170991.8722,91355.49441,24.42186746,5864.293119,1
112325.6309,23394.146,75582.16436,16.59547392,9870.022681,0
196756.2349,173075.4827,188688.4602,20.51408178,6444.748168,1
185294.5702,52906.54381,80997.96155,21.8042918,10248.41186,1
173059.1243,244739.7531,38730.8655,5.48814472,3763.626983,0
66299.02055,82330.0195,17103.74336,20.12551831,1863.385976,0
219770.3857,48041.95141,197408.796,3.340199027,11829.21116,0
189574.3788,23668.3339,78255.91584,15.9490722,10184.66994,0
272089.2478,178631.1231,168940.8918,23.38789383,6642.299591,1
228776.9623,203661.4146,19653.31846,14.89140779,1434.606203,0
30466.31327,270026.8382,102106.3195,8.661456998,12358.93642,1
32128.83529,32604.89299,82899.68323,21.68547484,13321.6883,1
286516.7244,126695.471,56717.01579,10.99851209,5056.89999,0
288880.8251,61482.74179,149987.6011,20.94912946,6595.95106,1
384776.8708,158128.4787,131701.9489,13.36106259,13556.01097,1
353147.779,82949.19314,18624.05821,3.833533886,11601.13683,1
197862.6736,132145.7004,60588.95975,5.826280164,11779.02785,0
257844.4744,120056.1468,57028.8779,19.50257735,5854.341719,1
193729.0565,211650.897,183093.3668,24.30613784,12530.83893,1
104719.5699,226443.9578,49582.27539,23.54339008,4721.457873,1
163137.259,136028.7218,105029.9411,12.50672474,5183.485807,0
59476.00834,84542.25461,192227.1251,4.648882213,9265.397918,0
273280.3052,241476.907,198490.0053,1.91239404,3794.47356,0
92971.45461,256666.6107,103534.0552,11.11161329,1998.051145,0
200677.7592,168904.8519,77748.01428,0.559146315,6648.878361,0
387625.9091,86127.27008,92186.60164,22.35420205,8462.982851,1
32034.19365,238410.4575,47953.02741,16.04326555,3427.26607,0
77657.38102,116469.7578,198951.9699,18.28118521,13564.27279,1
133460.0901,276828.0603,66885.47783,7.451924329,2380.561696,0
377886.6465,91015.45502,36505.46876,16.44577832,9836.735505,0
365359.8825,282974.18,28232.61707,2.530806882,12875.1878,1
81560.31951,136955.4242,175025.4275,6.653855007,8454.244361,1
392824.7538,229683.3372,54066.81191,21.2234388,12251.61988,1
305284.0595,74534.73155,67668.56477,9.294130811,12180.29347,1
225191.2915,193068.4769,64389.16885,4.705935745,5723.472521,0
374047.0955,180926.6115,151229.6287,5.607014729,12662.33584,1
354630.714,134787.1218,175635.3314,16.2001788,9578.917997,1
168700.2672,224597.4735,55789.43407,14.62315176,14286.4686,1
269410.4145,248123.795,32827.25705,2.634542241,5232.330932,0
266006.3553,222272.3556,144538.9844,21.68629057,1414.524221,1
144247.9106,246732.9129,96479.2458,22.58202576,11607.17318,1
88168.26637,227377.8047,22780.71769,3.458453352,2660.890372,0
197387.7534,57649.97064,86514.65243,8.705610112,11399.97133,0
120046.7938,235134.7775,17892.36642,17.98330175,3605.614216,0
154924.748,69345.81758,196482.2588,11.14681322,9972.297333,0
382574.7082,43278.33948,182193.3396,8.932669002,6048.383263,0
195232.3908,271969.245,190736.8259,23.75468387,13027.50532,1
280258.7569,185497.3559,171802.3146,7.979489846,3986.61853,0
147767.36,65298.68921,8280.692731,20.2275789,2997.381112,0
398427.2098,196320.1635,29405.03746,9.092940876,5126.42653,0
270331.6903,109861.7552,136207.1991,12.74405467,11811.13549,1
94483.59698,55339.82722,32650.2696,24.00095971,7768.769839,1
57309.91948,242853.3576,93758.34209,15.93738428,2222.158434,0
378408.617,46346.18053,44645.25036,8.30791444,3477.386993,0
379015.5762,289299.1425,34523.32016,6.818068431,2130.916335,0
256104.7827,235001.2461,25646.25331,12.35892044,8212.330988,0
26456.76975,217984.5474,168720.0019,15.43309019,8114.398614,1
105703.256,83157.35576,168405.7693,14.39969998,4815.675431,0
324485.178,231483.4312,100392.6893,3.205469718,1573.588388,0
352674.7351,21426.59175,124714.4571,10.45900015,11140.08886,1
192516.1295,172852.5227,50002.62869,16.83609601,2198.229012,0
158897.8349,103559.755,183810.3349,15.87359902,8805.097145,0
124205.5044,252202.9111,116770.4774,8.920672774,10095.11157,0
64448.79523,231976.4639,129489.6572,13.72636695,14020.37208,1
63982.92366,154033.9643,92415.77764,3.783082231,14662.67452,1
381989.0254,149621.4838,136349.3748,2.84919324,9436.715725,0
327277.9236,35849.52887,131138.3834,5.00113224,4420.091607,0
82616.15702,81880.85093,194937.3327,7.188536704,14987.25701,1
98679.01896,216565.4506,121944.2825,18.76663306,8929.919015,1
269109.5893,33706.93522,37392.42649,14.90669813,3297.175485,0
310572.4018,239367.3044,144699.879,0.108145996,13128.53273,0
327919.6412,294173.5529,62924.10855,13.40630226,7855.00005,1
82068.32271,37539.46968,48909.35928,9.392475855,12320.42967,0
393968.7494,145501.4789,95131.69119,9.045805692,4156.35722,0
106564.785,180021.5417,110041.1382,19.98343346,13566.27139,1
243977.8646,246677.4628,12711.32586,12.52276875,7924.647004,1
243293.987,57772.11823,119271.2993,4.252911851,8181.134392,0
387597.5165,117636.4856,136255.4904,5.508292015,9456.889279,1
269913.6284,253143.7857,182357.5124,7.802111953,9904.281138,1
242263.6212,162683.2645,110945.2592,8.472324829,1881.820372,0
217133.5799,61590.66102,24538.61854,9.992044459,3573.294261,0
310569.8645,262783.7516,117552.4295,21.9664889,12266.44515,1
60300.99902,281795.4057,172497.6343,8.367331572,2504.025159,0
20794.92245,225804.4221,136105.655,14.34326374,4203.897371,0
381945.7698,292494.1448,170122.655,0.086365123,8168.4474,1
209489.9182,279060.2584,31424.47903,4.473281498,12049.97989,1
144767.444,49600.00641,103400.7431,19.18792796,3411.05629,0
159860.2388,131637.1224,111766.3349,10.90507122,10044.42329,1
325460.4601,185113.3497,168292.3672,7.962943,5802.103835,0
165300.6807,223730.1125,68441.08498,7.35584322,5780.075487,0
312664.2861,167493.128,144964.4164,11.6513533,2327.22658,1
187375.5608,200021.4199,121025.6187,0.079345628,9588.740812,0
340749.4358,48289.52788,65146.73839,7.847021438,10964.23613,0
48957.54434,130794.0127,118896.1322,23.77775946,3606.457918,0
202828.7645,16954.28033,166745.3019,3.496930033,5231.952549,0
197402.8899,200777.105,99467.40824,0.249054875,12093.3641,0
120444.6321,61875.53085,7623.230438,0.06877254,14813.21543,0
378573.6031,130130.3279,48783.57216,17.83173407,1706.753165,0
363910.814,157115.0279,85229.05965,14.2052817,7935.198861,1
188566.5947,204918.0353,138020.8791,24.87243463,7831.008457,1
56920.65017,232523.4005,184709.6273,8.297264649,9210.451658,1
98577.59658,218804.1177,75393.59627,3.830988063,6674.631478,0
123166.8979,176828.6408,53521.40064,13.59134474,3167.162302,0
204003.5139,165700.0346,24652.24351,4.674088186,6668.536956,0
148583.3023,259216.4828,148114.3134,17.46471091,6664.100232,1
314171.7065,262032.5786,143438.2206,4.338918198,9694.816655,1
200890.1109,32635.62021,129190.5509,8.757128513,11739.70329,1
350740.7917,91991.30066,162890.3779,13.43101033,14137.47539,1
398397.0651,277671.8822,92370.176,18.40835192,13990.69797,1
103537.661,183905.8913,27962.1003,19.75496212,1320.368068,0
252435.1233,53378.38414,69636.24524,8.759350022,2259.099974,0
342050.878,35272.57628,38763.74708,12.68370153,9090.416068,1
379189.9213,41913.07428,188032.1555,14.22957788,6238.030107,0
130232.8415,234404.4362,180785.2677,8.420166977,5408.605492,1
296276.2427,78266.31194,127200.9539,18.14858091,7163.457039,1
25706.1364,84243.20647,188153.3539,2.534563585,12879.56833,0
354074.1266,52220.09423,190371.785,12.76646675,4832.58873,1
44296.64866,185901.9186,182305.0325,10.92355273,12315.89704,0
298690.2515,161455.2146,62892.95385,5.7038638,5079.972703,1
397951.947,95239.34818,10948.17709,5.97517632,2917.436813,0
210452.1167,202565.4811,105846.529,9.175534282,5541.338816,0
99546.91648,236668.3434,130560.3002,21.43740451,12206.87758,1
245964.5615,294184.4897,96210.22982,3.178847164,5117.058323,0
257176.9923,151433.054,195775.6174,16.3626123,6036.156295,1
273867.6402,132700.6295,140588.6955,10.91651665,4401.557834,0
85592.46203,98269.93371,120129.9599,16.29768004,6609.021379,0
361510.8231,238611.184,156325.4244,6.951720856,8282.33913,1
255976.7197,292080.6438,108493.2144,20.79013032,10232.14969,1
36556.10773,186121.0137,174988.3398,2.596715289,9270.024744,0
279935.6046,198060.1445,95887.24272,19.806169,4525.436576,1
94511.93772,211403.7331,25313.9054,3.281610571,8245.148386,0
30389.4969,135635.9201,43602.28239,4.824361766,1740.225964,0
229362.2446,77798.98492,92131.87343,2.961058869,7122.061734,0
329059.1827,87994.1859,90857.21826,20.75212936,3200.825676,0
346777.6363,190901.7831,185719.6787,18.61565773,3236.230138,1
59337.95156,196729.8036,89119.12617,1.499470381,12707.79929,1
271956.2586,146644.9955,21040.17257,22.68319047,13626.43408,1
289828.5853,27351.92485,98367.54316,23.93436597,13270.92026,1
131916.4577,265011.8411,143984.1875,23.71593652,11303.41684,1
389118.3195,84629.56835,49613.71637,4.474217727,10884.29226,1
125901.2386,180594.2208,174998.6126,16.3495417,6368.226704,0
46593.23197,225521.0206,6459.023724,3.491020007,9803.027011,0
217326.5372,67536.75311,142415.2165,9.077137493,14716.35549,1
283839.6567,149888.6128,53668.2726,24.34846471,10151.71721,1
112970.7191,15381.36543,147196.8451,16.13454479,14525.20705,1
148661.2368,28521.29688,123283.9897,18.2730301,4403.233857,0
234178.6336,86389.59542,180887.3881,24.39471139,11719.78765,1
356937.703,202736.0293,22160.9186,4.302217811,8563.010619,1
303983.8443,267702.4487,100357.5465,14.4093389,12193.78613,1
99644.94446,135978.6524,123497.7245,1.663686092,6096.197285,0
115675.2869,22135.85826,173642.3884,11.36175084,2392.10059,0
219074.6619,98425.4884,7993.455576,21.87573998,9061.294674,1
312204.3041,287745.4634,159960.9118,0.505047897,10579.16688,1
255129.4757,46697.55324,97956.58128,12.96293123,2091.599919,0
210503.2212,230376.8203,179756.6596,21.06912975,12237.74708,1
246907.6291,227988.3705,24044.04192,7.789369778,5872.035892,0
307302.8111,183128.1327,49566.1349,23.05640512,5113.963135,1
224090.3216,280303.4572,100949.1508,16.16764106,13225.06128,1
361146.0428,198012.77,138993.156,1.380345765,3116.764317,0
379885.6464,290454.1176,30138.25058,16.34792285,2518.833708,1
367834.7125,250447.5629,123387.4186,9.65906366,8306.69371,1
306716.9692,241302.9566,89950.07121,3.775525393,3567.504844,1
113601.9815,286049.5849,72576.52816,23.17902892,9097.877551,1
166403.1495,190857.048,144328.8145,24.43652911,9882.224883,1
126399.9814,106869.6586,115325.7993,19.31822334,10858.20784,1
269910.8916,44543.59616,22558.31391,21.16088691,11673.49543,1
143204.2173,212865.4223,80623.43906,24.77844094,8459.146917,1
306668.8099,164134.5537,12146.28416,0.715453372,11109.50454,1
63133.4498,124852.6634,78764.26355,2.83457841,8310.296205,0
314638.6099,285677.688,185172.1537,23.29887641,10718.2177,1
242642.7504,275041.9956,127705.3685,14.68075109,5606.423239,1
337447.7011,122715.3293,144001.3251,10.56377432,1020.481993,0
183732.7478,284464.0854,62203.43482,3.864450688,1541.633391,0
257486.4922,138125.8819,138206.7251,0.879529137,12680.7311,0
230676.61,73749.69467,192066.3569,19.11625479,11718.13614,1
390755.0812,191885.4855,149057.1368,0.677853193,7285.771517,1
307080.2687,41860.69213,172071.7803,10.9220763,14583.52067,1
227029.0348,58509.70884,33596.41465,1.348647256,9568.169119,0
86132.1944,247067.8105,101744.5495,18.61877606,13580.15307,1
363563.4024,248445.347,44142.02149,13.27726553,10389.34664,1
98218.35742,83574.90958,119474.37,6.308258435,2978.230275,0
267016.4376,227855.8869,127503.8025,6.11929522,8421.074478,1
375859.3041,292467.5888,16839.96341,14.64053719,1504.445598,0
104960.2595,287984.8475,195301.6789,3.062671349,13735.41451,1
105850.9455,141688.8771,151904.6129,15.87783155,10244.34616,1
343691.186,261213.2463,132020.7066,23.46224236,13538.77907,1
334508.9099,173774.4827,68675.30901,11.56742243,2599.318102,0
153647.2741,175964.6929,76469.04797,17.58782293,5872.818719,0
120736.5897,83192.09407,17999.23184,6.941148325,12904.11614,0
68407.61946,124500.3901,29315.41613,13.16287362,14072.93249,1
395415.7192,76238.86768,77843.27849,13.111855,2449.727134,1
337430.3783,226598.5979,155283.7193,9.711906806,1048.501373,0
361768.8099,197568.595,148277.1383,4.888529288,3978.955956,0
215198.1439,244275.4714,42228.95544,15.94651763,11009.19147,1
63466.23627,191665.3251,60249.45238,23.83596596,5623.446184,0
39980.52861,93997.51388,16675.21487,11.2888063,7281.886608,0
145621.1991,286470.0672,145283.9397,2.850427021,13239.27447,1
369725.5645,200452.5866,186170.8186,8.851329894,6343.027374,1
380081.0974,150756.1346,89307.88731,17.11762081,2421.653682,0
339642.269,236608.6373,56738.84742,12.33056874,13618.50233,1
80298.07452,87568.59591,50217.49673,7.674968709,6241.602931,0
179570.805,246087.1117,157664.6887,21.38729928,14987.52329,1
113572.3091,111413.7412,132213.6683,15.40559373,2689.924072,0
98032.9144,36276.87909,197341.2743,22.11657574,8052.483963,1
280233.823,238120.3746,190536.3705,24.33047196,8992.039127,1
204722.4337,69423.27491,19253.01928,15.1886164,11103.96823,1
143465.6651,198625.775,40198.03103,4.869647211,10374.97617,0
58081.49569,91889.0912,33419.63106,14.48518983,2538.924675,0
227010.081,210352.8404,103259.6368,2.936317636,5100.481757,0
151869.5582,50938.0129,83420.92055,19.61933981,7597.009644,0
168616.4063,192813.8045,158907.2873,2.452183482,3470.931061,0
137993.3219,69725.3622,43659.06068,11.98133863,11881.88546,0
167134.1779,158457.4573,24679.12852,17.95371505,9349.304776,0
231226.6421,263719.6844,127917.6293,23.0923366,9844.04323,1
25374.64613,150495.1623,39782.48369,22.39665976,5331.156712,0
342105.8582,235038.9393,162852.7501,1.70493722,6186.1404,0
370329.5474,56737.8024,56536.66965,24.70627053,13089.99273,1
229201.2824,202288.5445,80878.83732,11.18135873,5394.162075,0
121848.0244,58314.40862,72355.48181,5.241418763,10923.52475,0
396290.8201,234041.1387,189830.9951,24.43268143,9163.349805,1
165613.7314,218507.3989,55549.90614,21.63625458,14742.39849,1
283589.0498,129685.8744,87043.78989,16.01762829,2941.665016,1
282181.968,148961.4677,84922.03745,15.28864602,4285.523405,0
185037.4446,62998.23419,170928.7413,10.10153404,14062.1941,1
95680.09979,196123.4247,164289.7079,0.641341757,3876.24399,0
387300.1628,275115.6472,171376.9378,14.58024689,8418.880102,1
44202.52654,174721.7307,126714.2362,11.82017341,3593.593479,0
204356.7674,104819.623,54142.6206,22.70689179,6823.845225,0
103877.6697,131692.1454,43435.09102,13.26644127,14542.68474,1
131710.1702,77209.31035,28157.33628,18.65542138,3801.539199,0
334840.3824,140901.7113,116446.6526,24.05437719,2471.733712,1
159560.9139,156111.6543,80435.7429,2.346310485,14797.58876,0
51672.34249,283112.3604,15739.62335,12.88967294,2127.54488,0
94597.42195,137522.7189,143864.1166,22.32606617,14045.85955,1
346941.8959,260742.2926,95262.87892,22.21439511,10255.97601,1
391270.963,62545.56432,16457.23954,7.852953755,12473.71142,1
121833.221,170373.5973,91294.1001,15.59439353,6907.147234,1
276655.4153,183371.9497,189691.1951,16.31506851,1690.455864,0
50855.61905,184210.1396,39706.24681,19.91228189,9958.744182,0
294916.9249,158113.1419,129564.4943,18.23218614,9965.146815,1
178245.9127,233636.9438,88335.36214,17.70478643,2018.690017,0
368900.7689,64266.44373,69204.85751,17.67751454,5162.945168,0
138383.7446,34409.78025,34379.13292,9.493745639,5315.801441,0
377757.459,55675.18119,78923.54646,14.22605449,12132.62298,1
211234.0223,175520.9839,10173.13969,19.71788952,9464.650897,1
152579.3111,86171.06098,77585.50933,6.266599007,2538.648317,0
265867.4462,225482.8813,115260.0257,8.707151969,1620.301582,1
114903.5573,32913.93591,69939.86497,13.89312848,6251.359061,0
107310.167,274063.3967,34799.91101,6.059523317,7758.491649,0
94611.64896,286237.9059,89202.70095,11.47069072,11340.86896,1
384761.8343,238910.5482,74685.31862,12.85461422,2592.642903,1
207307.2165,265216.6849,196771.2747,4.195863604,4031.76911,0
305613.6859,122827.7806,114929.0453,5.997212404,12293.71902,1
200116.9149,60484.63845,94213.0779,4.075425221,2464.628042,0
243265.2608,71985.31692,192202.2777,18.25913167,1839.07028,0
241972.8128,157862.6427,157852.3696,2.259206438,10969.14062,1
392356.797,203494.8971,73766.91883,6.127185963,1436.752687,1
274004.5872,177105.1018,95871.0464,18.01680325,11670.34331,1
111112.3992,44907.64372,105632.1572,22.94161813,4512.067577,0
25775.11048,222263.7468,45343.62315,6.303050574,8067.846437,0
103099.2131,239863.7125,30834.01323,22.38714484,14807.12713,1
193097.4641,23414.59984,35133.7795,8.470237032,3313.432972,0
169499.728,145786.0436,75985.55726,21.22343702,10234.39766,1
328683.9709,139770.6973,23061.82812,12.7982788,6297.390196,0
318511.5669,34157.53206,43454.82713,14.32895491,10798.26461,0
53856.46781,65379.23265,25007.62607,11.71696662,10555.49692,0
381764.0755,247272.4257,8070.492253,18.90938582,3202.602999,1
220433.5374,181622.716,81701.66737,9.734368415,7506.816293,1
246633.5059,77387.65554,91831.99457,16.16937114,11078.22618,0
173921.5731,145644.8457,150552.1737,14.98098272,11383.80648,1
266810.3632,258566.317,115571.2023,6.26558151,2385.435684,0
351103.9953,44153.06458,172312.838,19.58576019,2797.578285,1
276095.6674,287312.4693,138790.9708,12.20392826,8834.557478,1
388637.4467,55307.53976,164468.802,11.32050287,7754.458227,0
286426.4549,97862.649,115321.1898,14.46617089,12414.9366,1
332253.8798,66722.24996,108243.1834,21.49985641,11125.38695,1
37115.04185,148823.6718,193577.6082,7.42479649,9464.349511,0
275625.4353,103510.1798,85558.16188,8.22041942,7170.856174,0
268806.0049,296724.8096,107363.021,9.311896935,14189.89486,1
58663.49937,19389.9792,141317.3678,4.720038521,9661.270389,0
340107.2485,106637.9099,99793.97275,19.38576568,14484.77802,1
253385.5135,184488.4313,86568.31981,11.8174776,6656.038512,0
57364.67435,111906.479,135202.2012,2.396568783,14900.07069,1
245897.5051,144895.1951,14380.01364,17.39203998,14647.43336,1
201798.0224,136187.7036,172464.386,3.202419574,9837.589881,1
